,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
9,5426,Solana,SOL,solana,395,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,359465967.28162956,511616946.142289,,10,,,,2022-11-03T09:31:00.000Z,31.783420029571843,1279762176.1565835,79.7392,0.45717178,0.24802588,0.72417819,-5.18514112,0.92108561,-20.75163053,11425057824.448362,1.1311,16260936293.49,,2022-11-03T09:31:00.000Z,,,,,,2022-11-03 09:33:05.762161
10,3890,Polygon,MATIC,polygon,504,2019-04-28T00:00:00.000Z,"['platform', 'enterprise-solutions', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem']",10000000000.0,8734317475.28493,10000000000.0,,11,,,,2022-11-03T09:31:00.000Z,0.9641774550113588,976670941.8060911,185.8599,0.04852469,12.22734787,3.65225687,16.83659469,9.67483666,5.02643655,8421431994.58146,0.8337,9641774550.11,,2022-11-03T09:31:00.000Z,,,,,,2022-11-03 09:33:05.762161
11,6636,Polkadot,DOT,polkadot-new,421,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,1132728271.8516712,1248551942.176851,,12,904869778.0,5836461791.185413,,2022-11-03T09:31:00.000Z,6.4500571608055335,381384368.70982456,51.6156,0.27752758,0.75111989,-0.52312178,0.52869331,-10.87409287,-22.97082068,7306162101.103749,0.7233,8053231395.28,,2022-11-03T09:31:00.000Z,,,,,,2022-11-03 09:33:05.762161
12,5994,Shiba Inu,SHIB,shiba-inu,433,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,549063278876301.94,589735030408322.8,,13,,,,2022-11-03T09:31:00.000Z,1.2131261289807883e-05,568528064.0422698,-25.2791,0.26920019,-0.52600902,9.60370906,8.14527721,-1.98220987,0.56442385,6660830100.687072,0.6594,7154229745.64,,2022-11-03T09:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2022-11-03 09:33:05.762161
13,4943,Dai,DAI,multi-collateral-dai,1457,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,6126110337.483993,6126110337.483993,,14,,,,2022-11-03T09:31:00.000Z,0.9998758400185923,309029332.0708506,65.6571,0.02762235,-0.019953,0.00365242,-0.00153852,0.00300301,0.01009551,6125349719.738389,0.6063,6125349719.74,,2022-11-03T09:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2022-11-03 09:33:05.762161
14,1958,TRON,TRX,tron,697,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem']",,92249152265.04285,92249202267.06458,,15,71659659264.0,4461518931.202075,,2022-11-03T09:31:00.000Z,0.06225984015309754,384575597.0146449,16.3405,0.17663149,-0.51241718,-2.06689017,1.60603468,-0.99167467,-10.36651047,5743417474.280323,0.5686,5743420587.4,,2022-11-03T09:31:00.000Z,,,,,,2022-11-03 09:33:05.762161
0,1,Bitcoin,BTC,bitcoin,9814,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19196993.0,19196993.0,,1,,,,2022-11-03T09:32:00.000Z,20306.390673345642,113281431205.4451,194.7877,0.06519869,-0.79387498,-1.6576676,2.03154325,2.57041421,-12.33343421,389821639611.48157,38.5834,426434204140.26,,2022-11-03T09:32:00.000Z,,,,,,2022-11-03 09:34:06.405974
1,1027,Ethereum,ETH,ethereum,6168,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem']",,122373863.499,122373863.499,,2,,,,2022-11-03T09:32:00.000Z,1549.4848341677043,23829745872.01039,63.3463,0.36513678,-1.13368328,-0.02027629,15.04681201,-0.41932785,-6.74892782,189616445590.2093,18.7677,189616445590.21,,2022-11-03T09:32:00.000Z,,,,,,2022-11-03 09:34:06.405974
2,825,Tether,USDT,tether,41499,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,69350342913.25587,72141766321.66891,,3,,,,2022-11-03T09:32:00.000Z,0.999976477271679,77888375246.87349,40.5984,-0.00328316,0.00735987,-0.02172386,-0.01729804,-0.00211198,-0.0132143,69348711603.98056,6.8655,72140069350.5,,2022-11-03T09:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-11-03 09:34:06.405974
3,1839,BNB,BNB,bnb,1133,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",200000000.0,159977667.9671376,159979963.59042934,,4,,,,2022-11-03T09:32:00.000Z,335.87638271389494,1653340252.4831789,40.6487,-0.37157753,4.75502155,16.46553395,15.55097823,20.9314199,5.06317794,53732720431.806725,5.319,67175276542.78,,2022-11-03T09:32:00.000Z,,,,,,2022-11-03 09:34:06.405974
4,3408,USD Coin,USDC,usd-coin,6654,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,42538218359.688095,42538218359.688095,,5,,,,2022-11-03T09:32:00.000Z,1.000058708401435,5922940533.008965,85.9631,-0.00437572,-0.00112906,0.01361914,0.0013573,-0.01027369,0.00342186,42540715710.487885,4.2106,42540715710.49,,2022-11-03T09:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-11-03 09:34:06.405974
5,52,XRP,XRP,xrp,831,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,50085407159.0,99989240406.0,,6,,,,2022-11-03T09:32:00.000Z,0.45629839454048615,20124352922.69427,1617.277,0.00818592,-0.14344184,-3.57497867,-2.09226377,38.54642839,21.98914432,22853890876.558273,2.2623,45629839454.05,,2022-11-03T09:32:00.000Z,,,,,,2022-11-03 09:34:06.405974
6,4687,Binance USD,BUSD,binance-usd,5381,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'usd-stablecoin']",,21658670444.839256,21658670444.839256,,7,,,,2022-11-03T09:32:00.000Z,0.9998464810278935,8699868637.901215,29.8439,-0.29527058,-0.00533507,0.02288332,-0.03958145,-0.04084001,-0.05599236,21655345428.015373,2.1434,21655345428.02,,2022-11-03T09:32:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-11-03 09:34:06.405974
7,74,Dogecoin,DOGE,dogecoin,588,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,8,,,,2022-11-03T09:32:00.000Z,0.13207435290335953,11830844009.869373,99.7816,0.83388007,-3.52147111,71.34484408,118.32659042,111.5112482,90.83356308,17522405344.102646,1.7347,17522405344.1,,2022-11-03T09:32:00.000Z,,,,,,2022-11-03 09:34:06.405974
8,2010,Cardano,ADA,cardano,585,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano']",45000000000.0,34330905533.942,35101471140.919,,9,,,,2022-11-03T09:32:00.000Z,0.39595810024207156,694496347.792155,40.7435,0.08788593,-0.23285166,-2.59193706,-8.03294345,-20.02500598,-22.3496538,13593600134.809696,1.3455,17818114510.89,,2022-11-03T09:32:00.000Z,,,,,,2022-11-03 09:34:06.405974
9,5426,Solana,SOL,solana,395,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,359465967.28162956,511616946.142289,,10,,,,2022-11-03T09:32:00.000Z,31.816369721094826,1279734813.2180521,79.6552,0.62479237,0.35059673,0.81210397,-5.11878756,1.00292897,-20.69595129,11436902117.183302,1.1322,16277793914.04,,2022-11-03T09:32:00.000Z,,,,,,2022-11-03 09:34:06.405974
10,3890,Polygon,MATIC,polygon,504,2019-04-28T00:00:00.000Z,"['platform', 'enterprise-solutions', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem']",10000000000.0,8734317475.28493,10000000000.0,,11,,,,2022-11-03T09:32:00.000Z,0.964153945336024,976842650.4440691,185.9284,-0.02415798,12.23875921,3.61168468,16.84680047,9.65612199,5.01140329,8421226653.613345,0.8335,9641539453.36,,2022-11-03T09:32:00.000Z,,,,,,2022-11-03 09:34:06.405974
11,6636,Polkadot,DOT,polkadot-new,421,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,1132728271.8516712,1248551942.176851,,12,904869778.0,5839601734.619601,,2022-11-03T09:32:00.000Z,6.4535272108729895,381463903.8645767,51.7268,0.33248294,0.82145672,-0.50212564,0.57328664,-10.84447496,-22.95447638,7310092724.919897,0.7235,8057563933.03,,2022-11-03T09:32:00.000Z,,,,,,2022-11-03 09:34:06.405974
12,5994,Shiba Inu,SHIB,shiba-inu,433,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,549063278876301.94,589735030408322.8,,13,,,,2022-11-03T09:32:00.000Z,1.2132171730089123e-05,567955496.440276,-25.2994,0.28807251,-0.51346873,9.63908111,8.1255262,-1.99916103,0.56061919,6661329990.013111,0.6594,7154766664.16,,2022-11-03T09:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2022-11-03 09:34:06.405974
13,4943,Dai,DAI,multi-collateral-dai,1457,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,6126110337.483993,6126110337.483993,,14,,,,2022-11-03T09:32:00.000Z,0.9999469129002592,309130499.22579,65.7096,-0.00489089,-0.01024421,-0.00241062,-0.00340251,0.00188773,0.01155679,6125785120.053483,0.6064,6125785120.05,,2022-11-03T09:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2022-11-03 09:34:06.405974
14,1958,TRON,TRX,tron,697,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem']",,92249152265.04285,92249202267.06458,,15,71659659264.0,4461085466.611864,,2022-11-03T09:32:00.000Z,0.06225379121852734,384559957.1684456,16.3931,0.17217684,-0.52297426,-2.0729265,1.59425586,-1.01368873,-10.38309886,5742859465.194116,0.5685,5742862578.01,,2022-11-03T09:32:00.000Z,,,,,,2022-11-03 09:34:06.405974
0,1,Bitcoin,BTC,bitcoin,9814,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19196993.0,19196993.0,,1,,,,2022-11-03T09:34:00.000Z,20306.833179340094,103187886414.47847,168.4972,0.06568012,-0.75231273,-1.63041778,2.03244207,2.59634319,-12.33305609,389830134395.95953,38.5842,426443496766.14,,2022-11-03T09:34:00.000Z,,,,,,2022-11-03 09:35:07.019273
1,1027,Ethereum,ETH,ethereum,6168,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem']",,122373863.499,122373863.499,,2,,,,2022-11-03T09:33:00.000Z,1549.7717983456878,23826998426.883762,63.3035,0.40453924,-1.01588575,0.02022627,15.07410548,-0.38324371,-6.71934105,189651562505.35495,18.7711,189651562505.35,,2022-11-03T09:33:00.000Z,,,,,,2022-11-03 09:35:07.019273
2,825,Tether,USDT,tether,41499,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,69350342913.25587,72141766321.66891,,3,,,,2022-11-03T09:33:00.000Z,0.9999769875294074,77849687756.24648,40.4465,-0.00205156,0.00599881,-0.02125848,-0.01571147,-0.00137263,-0.01334063,69348746990.529,6.8655,72140106161.39,,2022-11-03T09:33:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-11-03 09:35:07.019273
3,1839,BNB,BNB,bnb,1133,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",200000000.0,159977667.9671376,159979963.59042934,,4,,,,2022-11-03T09:33:00.000Z,335.81989155253655,1653000999.608296,40.8636,-0.34880322,4.84978706,16.47788486,15.53878106,20.94146235,5.02964116,53723683107.55185,5.3181,67163978310.51,,2022-11-03T09:33:00.000Z,,,,,,2022-11-03 09:35:07.019273
4,3408,USD Coin,USDC,usd-coin,6654,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,42538218359.688095,42538218359.688095,,5,,,,2022-11-03T09:33:00.000Z,1.000068573161938,5922256971.248953,85.8987,0.00559476,0.00683759,0.02090104,0.00238051,-0.00608862,0.00721464,42541135339.824234,4.2106,42541135339.82,,2022-11-03T09:33:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-11-03 09:35:07.019273
5,52,XRP,XRP,xrp,831,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,50085407159.0,99989240406.0,,6,,,,2022-11-03T09:33:00.000Z,0.456300913831787,20125861255.799046,1617.5564,0.0195026,-0.1239749,-3.55817231,-2.12866419,38.57678138,21.99180009,22854017056.288826,2.2623,45630091383.18,,2022-11-03T09:33:00.000Z,,,,,,2022-11-03 09:35:07.019273
6,4687,Binance USD,BUSD,binance-usd,5381,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'usd-stablecoin']",,21658670444.839256,21658670444.839256,,7,,,,2022-11-03T09:34:00.000Z,1.000053196719724,8683404053.882204,29.498,-0.19812534,0.04014864,-0.02029136,-0.05889209,-0.00803438,-0.00057509,21659822615.060505,2.1438,21659822615.06,,2022-11-03T09:34:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-11-03 09:35:07.019273
7,74,Dogecoin,DOGE,dogecoin,588,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,8,,,,2022-11-03T09:34:00.000Z,0.13221357169148076,3695372527.62681,-37.858,0.96826809,-2.6712417,71.6432898,118.46970756,111.76878857,90.931167,17540875607.127594,1.7357,17540875607.13,,2022-11-03T09:34:00.000Z,,,,,,2022-11-03 09:35:07.019273
8,2010,Cardano,ADA,cardano,585,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano']",45000000000.0,34330905533.942,35101471140.919,,9,,,,2022-11-03T09:33:00.000Z,0.39596224576717837,693585536.4205916,40.1453,0.10447848,-0.15308053,-2.57414389,-8.04276493,-20.02036136,-22.3436251,13593742454.440527,1.3455,17818301059.52,,2022-11-03T09:33:00.000Z,,,,,,2022-11-03 09:35:07.019273
9,5426,Solana,SOL,solana,395,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,359465967.28162956,511616946.142289,,10,,,,2022-11-03T09:33:00.000Z,31.826552606239957,1279709570.6147714,79.6016,0.68476167,0.44680613,0.86997154,-5.08453572,1.04303367,-20.66026879,11440562517.841715,1.1326,16283003650.64,,2022-11-03T09:33:00.000Z,,,,,,2022-11-03 09:35:07.019273
10,3890,Polygon,MATIC,polygon,504,2019-04-28T00:00:00.000Z,"['platform', 'enterprise-solutions', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem']",10000000000.0,8734317475.28493,10000000000.0,,11,,,,2022-11-03T09:33:00.000Z,0.9641696033436736,976868447.5271792,185.7895,0.00714156,12.30513767,3.63191289,16.85429056,9.67177513,5.01223395,8421363415.623187,0.8335,9641696033.44,,2022-11-03T09:33:00.000Z,,,,,,2022-11-03 09:35:07.019273
11,6636,Polkadot,DOT,polkadot-new,421,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,1132728271.8516712,1248551942.176851,,12,904869778.0,5844339023.6064205,,2022-11-03T09:34:00.000Z,6.458762537659226,380982886.8825705,51.3793,0.43020295,1.14979717,-0.39724548,0.63623816,-10.74129189,-22.93901107,7316022927.583049,0.7241,8064100510.45,,2022-11-03T09:34:00.000Z,,,,,,2022-11-03 09:35:07.019273
12,5994,Shiba Inu,SHIB,shiba-inu,433,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,549063278876301.94,589735030408322.8,,13,,,,2022-11-03T09:33:00.000Z,1.2131315433949248e-05,564466330.8272185,-26.0062,0.26790805,-0.17176554,9.67382462,8.12112025,-1.98695511,0.5474644,6660859829.246861,0.6594,7154261676.33,,2022-11-03T09:33:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2022-11-03 09:35:07.019273
13,4943,Dai,DAI,multi-collateral-dai,1457,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,6126110337.483993,6126110337.483993,,14,,,,2022-11-03T09:33:00.000Z,0.9999209612320541,309096210.98211807,65.6282,0.00259453,0.00630145,-0.0014837,-0.00381995,0.00199669,0.01370759,6125626137.2706175,0.6064,6125626137.27,,2022-11-03T09:33:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2022-11-03 09:35:07.019273
14,1958,TRON,TRX,tron,697,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem']",,92249152265.04285,92249202267.06458,,15,71659659264.0,4461620542.469062,,2022-11-03T09:33:00.000Z,0.0622612581233758,384453579.35277355,16.3847,0.18625631,-0.47587634,-2.04477152,1.61341023,-1.0084397,-10.37618156,5743548280.836431,0.5683,5743551394.03,,2022-11-03T09:33:00.000Z,,,,,,2022-11-03 09:35:07.019273
0,1,Bitcoin,BTC,bitcoin,9814,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19196993.0,19196993.0,,1,,,,2022-11-03T09:34:00.000Z,20306.833179340094,103187886414.47847,168.4972,0.06568012,-0.75231273,-1.63041778,2.03244207,2.59634319,-12.33305609,389830134395.95953,38.5842,426443496766.14,,2022-11-03T09:34:00.000Z,,,,,,2022-11-03 09:36:08.417390
1,1027,Ethereum,ETH,ethereum,6168,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem']",,122373863.499,122373863.499,,2,,,,2022-11-03T09:34:00.000Z,1549.9472081090744,23828279693.987892,63.5344,0.41528749,-1.00150632,0.02985106,15.09046544,-0.3507285,-6.73884506,189673028075.79602,18.7733,189673028075.8,,2022-11-03T09:34:00.000Z,,,,,,2022-11-03 09:36:08.417390
